factor,characteristic,low_group_ite_mean,high_group_ite_mean,diff
skew_20,size,0.00967215600826907,1.1821955861922833,1.1725234301840142
skew_20,vol_20,-0.09608632908304945,0.4534152159093811,0.5495015449924305
